activity_id,viewer_id,movie_id,watch_date,watch_month,completion_pct,device,platform
A02497,V0240,M011,2025-03-05,2025-03,36,Mobile,Web
A02498,V0240,M011,2025-04-06,2025-04,27,Tablet,SmartTV
A02499,V0240,M001,2025-01-13,2025-01,96,Laptop,Android
A02500,V0240,M010,2025-03-06,2025-03,26,Laptop,SmartTV
A02501,V0240,M013,2025-03-12,2025-03,91,Tablet,SmartTV
A02502,V0240,M016,2025-04-16,2025-04,61,Tablet,Web
A02503,V0240,M006,2025-01-04,2025-01,60,Tablet,Web
A02504,V0240,M016,2025-04-24,2025-04,88,Mobile,SmartTV
A02505,V0240,M010,2025-03-23,2025-03,44,Mobile,SmartTV
A02506,V0240,M005,2025-03-04,2025-03,53,Tablet,SmartTV
A02507,V0240,M005,2025-02-17,2025-02,63,Laptop,iOS
A02508,V0240,M004,2025-04-12,2025-04,62,Laptop,Android
A02509,V0240,M002,2025-01-03,2025-01,74,TV,Android
A02510,V0240,M004,2025-02-14,2025-02,57,TV,SmartTV
A02511,V0240,M014,2025-05-03,2025-05,80,Laptop,SmartTV
A02512,V0241,M025,2025-03-22,2025-03,28,Tablet,iOS
A02513,V0241,M004,2025-01-21,2025-01,55,Mobile,iOS
A02514,V0241,M012,2025-03-06,2025-03,86,Tablet,iOS
A02515,V0241,M001,2025-01-04,2025-01,80,Tablet,SmartTV
A02516,V0241,M023,2025-05-07,2025-05,36,TV,iOS
A02517,V0241,M006,2025-04-02,2025-04,21,Laptop,SmartTV
A02518,V0242,M023,2025-04-15,2025-04,41,Tablet,iOS
A02519,V0242,M005,2025-01-29,2025-01,26,TV,Web
A02520,V0242,M008,2025-05-03,2025-05,49,Tablet,Web
A02521,V0242,M023,2025-04-09,2025-04,26,Tablet,Web
A02522,V0242,M021,2025-02-13,2025-02,53,TV,Web
A02523,V0242,M005,2025-02-01,2025-02,91,TV,Web
A02524,V0243,M012,2025-03-10,2025-03,24,Tablet,Web
A02525,V0243,M010,2025-04-05,2025-04,79,Laptop,Android
A02526,V0243,M007,2025-01-20,2025-01,37,TV,Android
A02527,V0243,M023,2025-04-25,2025-04,88,Tablet,iOS
A02528,V0243,M015,2025-04-23,2025-04,46,TV,Web
A02529,V0243,M021,2025-02-12,2025-02,41,Mobile,Android
A02530,V0243,M018,2025-04-08,2025-04,41,Mobile,SmartTV
A02531,V0243,M012,2025-01-04,2025-01,89,Mobile,iOS
A02532,V0243,M020,2025-04-10,2025-04,25,Laptop,Web
A02533,V0243,M023,2025-02-19,2025-02,69,TV,Web
A02534,V0244,M017,2025-02-07,2025-02,99,TV,Web
A02535,V0244,M008,2025-03-20,2025-03,24,Mobile,iOS
A02536,V0244,M023,2025-04-12,2025-04,80,Laptop,iOS
A02537,V0244,M014,2025-03-30,2025-03,55,Laptop,Web
A02538,V0244,M022,2025-04-03,2025-04,53,Tablet,iOS
A02539,V0244,M018,2025-02-23,2025-02,66,Mobile,SmartTV
A02540,V0244,M020,2025-02-25,2025-02,90,Mobile,iOS
A02541,V0244,M021,2025-03-24,2025-03,96,Mobile,Android
A02542,V0244,M018,2025-04-27,2025-04,85,Laptop,SmartTV
A02543,V0244,M020,2025-04-19,2025-04,87,TV,iOS
A02544,V0244,M010,2025-03-22,2025-03,94,TV,SmartTV
A02545,V0244,M004,2025-03-12,2025-03,37,Laptop,SmartTV
A02546,V0244,M008,2025-01-10,2025-01,96,Tablet,Web
A02547,V0244,M006,2025-03-10,2025-03,46,TV,SmartTV
A02548,V0244,M006,2025-03-02,2025-03,92,Mobile,Android
A02549,V0244,M004,2025-05-08,2025-05,70,TV,Android
A02550,V0244,M006,2025-01-13,2025-01,93,TV,Android
A02551,V0244,M005,2025-02-01,2025-02,34,Mobile,Android
A02552,V0244,M008,2025-02-14,2025-02,22,Mobile,SmartTV
A02553,V0245,M014,2025-04-08,2025-04,25,Mobile,SmartTV
A02554,V0245,M023,2025-04-09,2025-04,21,Mobile,Web
A02555,V0245,M007,2025-04-06,2025-04,31,Laptop,iOS
A02556,V0245,M024,2025-03-02,2025-03,57,Laptop,Android
A02557,V0245,M021,2025-01-22,2025-01,85,Mobile,SmartTV
A02558,V0245,M009,2025-04-18,2025-04,37,TV,Web
A02559,V0245,M010,2025-04-15,2025-04,60,Mobile,iOS
A02560,V0245,M001,2025-02-20,2025-02,22,Tablet,SmartTV
A02561,V0245,M006,2025-01-01,2025-01,55,Laptop,SmartTV
A02562,V0245,M015,2025-01-20,2025-01,22,Mobile,SmartTV
A02563,V0245,M014,2025-04-10,2025-04,54,Mobile,iOS
A02564,V0245,M001,2025-04-11,2025-04,58,Mobile,iOS
A02565,V0245,M023,2025-02-27,2025-02,20,Tablet,Web
A02566,V0245,M004,2025-04-13,2025-04,95,Laptop,SmartTV
A02567,V0245,M002,2025-01-04,2025-01,91,TV,SmartTV
A02568,V0245,M014,2025-02-21,2025-02,90,TV,SmartTV
A02569,V0246,M024,2025-04-14,2025-04,69,Tablet,iOS
A02570,V0246,M017,2025-03-01,2025-03,75,Mobile,SmartTV
A02571,V0246,M017,2025-05-05,2025-05,29,Laptop,iOS
A02572,V0246,M012,2025-04-20,2025-04,66,Tablet,iOS
A02573,V0246,M019,2025-04-27,2025-04,22,TV,Android
A02574,V0246,M001,2025-01-23,2025-01,75,Laptop,SmartTV
A02575,V0246,M021,2025-02-17,2025-02,21,Laptop,iOS
A02576,V0246,M018,2025-01-02,2025-01,67,TV,iOS
A02577,V0246,M015,2025-04-03,2025-04,85,Laptop,iOS
A02578,V0246,M015,2025-05-05,2025-05,57,Mobile,Android
A02579,V0246,M016,2025-03-17,2025-03,97,TV,iOS
A02580,V0246,M004,2025-02-07,2025-02,31,Tablet,Android
A02581,V0246,M014,2025-03-10,2025-03,40,TV,SmartTV
A02582,V0246,M011,2025-01-20,2025-01,26,Laptop,Web
A02583,V0246,M009,2025-02-03,2025-02,90,Laptop,Web
A02584,V0246,M012,2025-05-05,2025-05,60,Tablet,Android
A02585,V0246,M001,2025-02-06,2025-02,66,Tablet,iOS
A02586,V0246,M023,2025-01-05,2025-01,26,Mobile,SmartTV
A02587,V0246,M008,2025-03-29,2025-03,55,Mobile,SmartTV
A02588,V0247,M007,2025-02-04,2025-02,80,TV,Android
A02589,V0247,M018,2025-03-25,2025-03,55,Mobile,iOS
A02590,V0247,M003,2025-05-05,2025-05,86,TV,Android
A02591,V0247,M023,2025-03-09,2025-03,77,TV,iOS
A02592,V0247,M005,2025-04-18,2025-04,69,Laptop,iOS
A02593,V0247,M016,2025-01-17,2025-01,64,Mobile,iOS
A02594,V0247,M004,2025-04-06,2025-04,98,TV,SmartTV
A02595,V0248,M022,2025-01-23,2025-01,43,Tablet,iOS
A02596,V0248,M024,2025-01-12,2025-01,66,TV,SmartTV
A02597,V0248,M002,2025-02-04,2025-02,25,Mobile,SmartTV
A02598,V0248,M003,2025-04-21,2025-04,60,Mobile,iOS
A02599,V0248,M016,2025-03-07,2025-03,31,Laptop,Web
A02600,V0249,M008,2025-02-06,2025-02,86,Tablet,SmartTV
A02601,V0249,M019,2025-02-24,2025-02,64,TV,Web
A02602,V0249,M009,2025-05-01,2025-05,72,Mobile,Android
A02603,V0249,M016,2025-02-21,2025-02,88,Mobile,Android
A02604,V0249,M025,2025-01-19,2025-01,53,Laptop,iOS
A02605,V0249,M005,2025-04-01,2025-04,98,Tablet,Android
A02606,V0249,M022,2025-02-16,2025-02,79,Laptop,Android
A02607,V0249,M024,2025-04-03,2025-04,52,TV,Web
A02608,V0249,M005,2025-04-18,2025-04,27,Tablet,Web
A02609,V0249,M018,2025-04-22,2025-04,74,Tablet,Android
A02610,V0249,M019,2025-02-26,2025-02,52,Laptop,Android
A02611,V0250,M010,2025-02-15,2025-02,49,Tablet,Web
A02612,V0250,M013,2025-02-05,2025-02,26,Laptop,Web
A02613,V0250,M002,2025-04-25,2025-04,55,Mobile,SmartTV
A02614,V0250,M012,2025-04-25,2025-04,62,Laptop,iOS
A02615,V0250,M012,2025-04-12,2025-04,46,TV,iOS
A02616,V0250,M020,2025-01-09,2025-01,62,Laptop,iOS
A02617,V0250,M002,2025-05-07,2025-05,59,Mobile,iOS
A02618,V0250,M008,2025-01-26,2025-01,32,Tablet,SmartTV
A02619,V0250,M004,2025-01-05,2025-01,62,Laptop,SmartTV
A02620,V0250,M022,2025-04-10,2025-04,42,TV,iOS
A02621,V0250,M013,2025-04-05,2025-04,60,Laptop,iOS
A02622,V0250,M022,2025-02-15,2025-02,30,TV,Android
A02623,V0250,M015,2025-03-22,2025-03,65,Mobile,iOS
A02624,V0250,M006,2025-04-17,2025-04,26,Mobile,Web
A02625,V0250,M004,2025-03-28,2025-03,43,Laptop,Web
A02626,V0250,M015,2025-03-28,2025-03,76,Laptop,iOS
A02627,V0250,M016,2025-01-26,2025-01,44,TV,SmartTV
A02628,V0250,M020,2025-01-13,2025-01,95,Laptop,iOS
A02629,V0250,M008,2025-01-17,2025-01,21,Tablet,Web
A02630,V0251,M010,2025-01-04,2025-01,94,Mobile,iOS
A02631,V0251,M009,2025-03-31,2025-03,24,TV,SmartTV
A02632,V0251,M002,2025-03-14,2025-03,29,Laptop,iOS
A02633,V0251,M008,2025-03-28,2025-03,98,TV,Web
A02634,V0251,M012,2025-03-04,2025-03,92,Laptop,Android
A02635,V0251,M002,2025-04-03,2025-04,29,Mobile,iOS
A02636,V0251,M014,2025-05-05,2025-05,93,Mobile,iOS
A02637,V0251,M013,2025-04-20,2025-04,27,Mobile,SmartTV
A02638,V0252,M016,2025-03-09,2025-03,50,Tablet,Web
A02639,V0252,M023,2025-02-02,2025-02,47,TV,Web
A02640,V0252,M010,2025-04-06,2025-04,22,Mobile,SmartTV
A02641,V0252,M016,2025-04-28,2025-04,40,Laptop,Web
A02642,V0252,M001,2025-02-25,2025-02,64,Mobile,iOS
A02643,V0252,M016,2025-02-24,2025-02,60,Laptop,Android
A02644,V0252,M013,2025-02-17,2025-02,33,Tablet,Web
A02645,V0252,M006,2025-01-16,2025-01,43,TV,Android
A02646,V0252,M008,2025-03-20,2025-03,32,Mobile,iOS
A02647,V0252,M024,2025-01-09,2025-01,25,Tablet,iOS
A02648,V0252,M012,2025-03-04,2025-03,89,Tablet,Web
A02649,V0252,M008,2025-01-04,2025-01,34,Mobile,SmartTV
A02650,V0252,M013,2025-04-24,2025-04,37,Mobile,Web
A02651,V0252,M022,2025-03-27,2025-03,62,Tablet,Web
A02652,V0252,M019,2025-02-17,2025-02,41,Tablet,Web
A02653,V0252,M006,2025-04-12,2025-04,49,TV,SmartTV
A02654,V0253,M001,2025-02-06,2025-02,67,Laptop,Android
A02655,V0253,M003,2025-03-07,2025-03,79,Mobile,Android
A02656,V0253,M001,2025-04-24,2025-04,31,Laptop,Android
A02657,V0253,M008,2025-01-02,2025-01,44,Tablet,Android
A02658,V0253,M004,2025-02-13,2025-02,65,Mobile,SmartTV
A02659,V0253,M024,2025-01-02,2025-01,66,Mobile,SmartTV
A02660,V0253,M004,2025-01-29,2025-01,75,TV,Web
A02661,V0254,M018,2025-01-21,2025-01,95,Laptop,SmartTV
A02662,V0254,M023,2025-05-01,2025-05,32,Tablet,iOS
A02663,V0254,M023,2025-01-13,2025-01,50,Tablet,Android
A02664,V0254,M003,2025-04-07,2025-04,39,Tablet,Android
A02665,V0254,M017,2025-03-12,2025-03,59,Mobile,iOS
A02666,V0254,M017,2025-02-05,2025-02,81,TV,iOS
A02667,V0254,M002,2025-02-15,2025-02,47,Laptop,Android
A02668,V0254,M021,2025-02-28,2025-02,39,Mobile,Web
A02669,V0254,M003,2025-03-13,2025-03,82,Laptop,Android
A02670,V0254,M024,2025-02-03,2025-02,87,Mobile,iOS
A02671,V0254,M014,2025-04-03,2025-04,97,TV,iOS
A02672,V0254,M022,2025-02-02,2025-02,100,Mobile,Android
A02673,V0255,M021,2025-02-23,2025-02,55,TV,Android
A02674,V0255,M005,2025-02-03,2025-02,76,Tablet,Web
A02675,V0255,M005,2025-01-27,2025-01,67,TV,iOS
A02676,V0256,M017,2025-01-24,2025-01,62,Mobile,SmartTV
A02677,V0256,M009,2025-04-12,2025-04,20,Mobile,Web
A02678,V0256,M023,2025-03-01,2025-03,78,Tablet,Web
A02679,V0256,M013,2025-01-25,2025-01,88,TV,Android
A02680,V0256,M025,2025-01-19,2025-01,22,TV,iOS
A02681,V0256,M014,2025-01-19,2025-01,58,Tablet,iOS
A02682,V0257,M019,2025-02-25,2025-02,23,Laptop,Android
A02683,V0257,M024,2025-03-12,2025-03,99,Tablet,SmartTV
A02684,V0257,M006,2025-02-08,2025-02,30,TV,iOS
A02685,V0257,M014,2025-05-05,2025-05,84,Mobile,Web
A02686,V0257,M013,2025-04-05,2025-04,70,Tablet,iOS
A02687,V0257,M013,2025-03-01,2025-03,70,TV,iOS
A02688,V0257,M019,2025-04-11,2025-04,66,Mobile,Web
A02689,V0258,M010,2025-03-07,2025-03,24,Tablet,SmartTV
A02690,V0258,M013,2025-02-20,2025-02,59,TV,Android
A02691,V0258,M019,2025-04-17,2025-04,21,Laptop,SmartTV
A02692,V0258,M006,2025-04-27,2025-04,36,TV,SmartTV
A02693,V0258,M005,2025-04-22,2025-04,31,Laptop,Android
A02694,V0258,M009,2025-02-25,2025-02,37,Laptop,Web
A02695,V0258,M009,2025-02-08,2025-02,85,Mobile,SmartTV
A02696,V0258,M020,2025-01-26,2025-01,99,Tablet,Android
A02697,V0258,M021,2025-03-03,2025-03,59,Mobile,SmartTV
A02698,V0258,M009,2025-02-26,2025-02,91,Laptop,Android
A02699,V0258,M005,2025-03-14,2025-03,43,Laptop,iOS
A02700,V0258,M012,2025-03-02,2025-03,51,Laptop,Android
A02701,V0258,M002,2025-03-03,2025-03,30,Laptop,SmartTV
A02702,V0258,M013,2025-01-08,2025-01,54,Laptop,SmartTV
A02703,V0258,M025,2025-04-10,2025-04,92,Laptop,SmartTV
A02704,V0258,M011,2025-04-27,2025-04,95,Laptop,Web
A02705,V0258,M007,2025-04-03,2025-04,75,Laptop,SmartTV
A02706,V0258,M009,2025-04-11,2025-04,96,Tablet,iOS
A02707,V0258,M014,2025-02-23,2025-02,36,Mobile,Android
A02708,V0258,M011,2025-03-15,2025-03,22,Mobile,Web
A02709,V0259,M017,2025-01-23,2025-01,43,Tablet,Android
A02710,V0259,M011,2025-04-06,2025-04,68,Tablet,Web
A02711,V0259,M015,2025-02-16,2025-02,50,Mobile,SmartTV
A02712,V0259,M009,2025-02-04,2025-02,67,Mobile,Web
A02713,V0259,M006,2025-04-09,2025-04,56,Mobile,Web
A02714,V0259,M021,2025-02-20,2025-02,40,Tablet,iOS
A02715,V0259,M010,2025-03-23,2025-03,47,Mobile,SmartTV
A02716,V0259,M019,2025-04-16,2025-04,78,TV,iOS
A02717,V0259,M022,2025-01-05,2025-01,88,Mobile,SmartTV
A02718,V0259,M017,2025-04-02,2025-04,38,Mobile,iOS
A02719,V0259,M012,2025-04-25,2025-04,91,Laptop,Web
A02720,V0260,M007,2025-04-03,2025-04,55,TV,SmartTV
A02721,V0260,M017,2025-04-28,2025-04,54,Tablet,iOS
A02722,V0260,M004,2025-05-08,2025-05,40,Mobile,SmartTV
A02723,V0260,M011,2025-02-07,2025-02,76,Tablet,SmartTV
A02724,V0260,M005,2025-04-21,2025-04,61,Tablet,Android
A02725,V0260,M007,2025-04-30,2025-04,34,Laptop,iOS
A02726,V0260,M021,2025-01-12,2025-01,65,TV,SmartTV
A02727,V0261,M003,2025-01-07,2025-01,61,Mobile,iOS
A02728,V0261,M001,2025-02-08,2025-02,42,TV,iOS
A02729,V0261,M010,2025-02-17,2025-02,79,TV,iOS
A02730,V0261,M014,2025-01-07,2025-01,58,TV,iOS
A02731,V0261,M025,2025-02-25,2025-02,87,Mobile,SmartTV
A02732,V0261,M006,2025-01-09,2025-01,35,TV,SmartTV
A02733,V0261,M020,2025-03-30,2025-03,39,Tablet,Android
A02734,V0261,M024,2025-01-07,2025-01,43,Tablet,Android
A02735,V0261,M012,2025-02-02,2025-02,67,Laptop,Android
A02736,V0261,M008,2025-02-07,2025-02,39,Tablet,Android
A02737,V0261,M023,2025-02-18,2025-02,97,TV,iOS
A02738,V0261,M010,2025-04-04,2025-04,48,Laptop,Android
A02739,V0261,M005,2025-02-28,2025-02,74,Mobile,Web
A02740,V0261,M002,2025-05-01,2025-05,31,Mobile,SmartTV
A02741,V0261,M002,2025-02-17,2025-02,97,Tablet,iOS
A02742,V0261,M025,2025-02-10,2025-02,68,Mobile,iOS
A02743,V0261,M001,2025-05-06,2025-05,39,Tablet,iOS
A02744,V0261,M012,2025-02-26,2025-02,91,TV,iOS
A02745,V0261,M016,2025-04-22,2025-04,53,Laptop,SmartTV
A02746,V0262,M007,2025-03-25,2025-03,53,TV,Android
A02747,V0262,M007,2025-02-25,2025-02,39,TV,Android
A02748,V0262,M023,2025-01-05,2025-01,33,Laptop,Web
A02749,V0262,M005,2025-03-30,2025-03,92,TV,Android
A02750,V0262,M006,2025-04-01,2025-04,27,Tablet,Android
A02751,V0262,M020,2025-03-28,2025-03,67,Mobile,SmartTV
A02752,V0262,M008,2025-05-03,2025-05,28,Mobile,iOS
A02753,V0262,M009,2025-04-12,2025-04,82,Laptop,iOS
A02754,V0262,M008,2025-01-02,2025-01,60,TV,Web
A02755,V0262,M025,2025-02-01,2025-02,91,Laptop,Android
A02756,V0262,M001,2025-01-19,2025-01,69,TV,SmartTV
A02757,V0262,M022,2025-01-15,2025-01,56,Tablet,Android
A02758,V0262,M019,2025-05-02,2025-05,66,Tablet,iOS
A02759,V0262,M011,2025-03-12,2025-03,25,Laptop,Web
A02760,V0262,M009,2025-01-19,2025-01,100,Mobile,Web
A02761,V0262,M003,2025-04-20,2025-04,54,Mobile,iOS
A02762,V0262,M019,2025-03-29,2025-03,74,Laptop,iOS
A02763,V0263,M022,2025-01-24,2025-01,68,TV,Web
A02764,V0263,M015,2025-05-08,2025-05,43,Mobile,SmartTV
A02765,V0263,M001,2025-02-05,2025-02,52,TV,SmartTV
A02766,V0263,M006,2025-01-04,2025-01,99,Tablet,iOS
A02767,V0263,M005,2025-01-23,2025-01,59,Mobile,Android
A02768,V0263,M019,2025-03-04,2025-03,75,Tablet,SmartTV
A02769,V0263,M018,2025-04-27,2025-04,24,Tablet,Android
A02770,V0263,M003,2025-02-12,2025-02,82,Tablet,Android
A02771,V0263,M003,2025-02-17,2025-02,76,Tablet,iOS
A02772,V0263,M015,2025-03-28,2025-03,93,Tablet,SmartTV
A02773,V0263,M012,2025-03-02,2025-03,46,Laptop,Android
A02774,V0263,M004,2025-01-24,2025-01,68,Laptop,Web
A02775,V0263,M007,2025-01-08,2025-01,94,Laptop,Android
A02776,V0263,M008,2025-02-01,2025-02,25,TV,iOS
A02777,V0263,M019,2025-01-18,2025-01,23,Laptop,SmartTV
A02778,V0263,M013,2025-03-11,2025-03,92,Tablet,Web
A02779,V0263,M016,2025-01-02,2025-01,26,Mobile,Android
A02780,V0263,M014,2025-04-29,2025-04,59,Laptop,SmartTV
A02781,V0263,M016,2025-04-13,2025-04,93,Tablet,SmartTV
A02782,V0263,M010,2025-01-23,2025-01,45,Tablet,Web
A02783,V0264,M023,2025-01-09,2025-01,62,Mobile,iOS
A02784,V0264,M014,2025-03-04,2025-03,60,TV,SmartTV
A02785,V0264,M007,2025-01-10,2025-01,69,Laptop,SmartTV
A02786,V0264,M020,2025-02-17,2025-02,76,Mobile,iOS
A02787,V0264,M021,2025-04-02,2025-04,92,Tablet,Android
A02788,V0264,M011,2025-02-22,2025-02,67,Tablet,iOS
A02789,V0264,M006,2025-04-05,2025-04,34,TV,Android
A02790,V0264,M015,2025-04-16,2025-04,46,Tablet,Web
A02791,V0264,M008,2025-01-21,2025-01,98,Laptop,Web
A02792,V0264,M020,2025-04-11,2025-04,56,Tablet,SmartTV
A02793,V0264,M008,2025-03-18,2025-03,53,Laptop,Android
A02794,V0264,M010,2025-03-07,2025-03,59,Mobile,SmartTV
A02795,V0264,M019,2025-03-04,2025-03,51,Laptop,Web
A02796,V0264,M019,2025-04-26,2025-04,48,Laptop,SmartTV
A02797,V0264,M009,2025-01-05,2025-01,91,TV,Android
A02798,V0265,M002,2025-03-26,2025-03,73,TV,SmartTV
A02799,V0265,M024,2025-02-25,2025-02,88,Laptop,iOS
A02800,V0265,M008,2025-02-10,2025-02,21,Tablet,Android
A02801,V0265,M002,2025-02-14,2025-02,81,Mobile,SmartTV
A02802,V0265,M011,2025-03-19,2025-03,64,TV,Web
A02803,V0265,M021,2025-04-16,2025-04,63,Tablet,Android
A02804,V0265,M025,2025-02-02,2025-02,51,Mobile,iOS
A02805,V0265,M010,2025-03-13,2025-03,75,Laptop,SmartTV
A02806,V0265,M003,2025-02-07,2025-02,98,TV,iOS
A02807,V0266,M005,2025-04-02,2025-04,37,Mobile,Android
A02808,V0266,M024,2025-04-29,2025-04,70,Laptop,SmartTV
A02809,V0267,M011,2025-03-28,2025-03,80,Mobile,SmartTV
A02810,V0267,M003,2025-02-25,2025-02,53,Laptop,Web
A02811,V0267,M007,2025-03-08,2025-03,61,Tablet,SmartTV
A02812,V0267,M008,2025-01-22,2025-01,48,Laptop,iOS
A02813,V0267,M007,2025-03-17,2025-03,44,Tablet,Android
A02814,V0267,M022,2025-02-04,2025-02,51,TV,Web
A02815,V0267,M015,2025-03-16,2025-03,53,Tablet,Android
A02816,V0267,M021,2025-01-28,2025-01,58,TV,SmartTV
A02817,V0268,M014,2025-04-12,2025-04,23,Mobile,Web
A02818,V0268,M023,2025-02-06,2025-02,55,Tablet,iOS
A02819,V0268,M005,2025-01-23,2025-01,82,Tablet,Web
A02820,V0268,M003,2025-04-30,2025-04,44,Mobile,Web
A02821,V0268,M007,2025-03-23,2025-03,39,TV,Web
A02822,V0268,M002,2025-02-11,2025-02,91,Laptop,SmartTV
A02823,V0268,M013,2025-03-28,2025-03,77,Laptop,Android
A02824,V0268,M007,2025-02-21,2025-02,86,TV,Android
A02825,V0268,M001,2025-02-04,2025-02,37,Laptop,SmartTV
A02826,V0268,M019,2025-01-28,2025-01,46,Mobile,Android
A02827,V0268,M001,2025-02-26,2025-02,52,Tablet,SmartTV
A02828,V0268,M015,2025-01-18,2025-01,35,Tablet,SmartTV
A02829,V0268,M012,2025-01-03,2025-01,74,TV,SmartTV
A02830,V0268,M020,2025-03-30,2025-03,51,Mobile,Android
A02831,V0268,M009,2025-04-05,2025-04,27,Mobile,Android
A02832,V0268,M008,2025-03-08,2025-03,41,TV,iOS
A02833,V0268,M007,2025-03-11,2025-03,36,Mobile,Android
A02834,V0268,M018,2025-03-17,2025-03,28,Mobile,iOS
A02835,V0268,M015,2025-02-11,2025-02,36,Laptop,iOS
A02836,V0268,M012,2025-01-15,2025-01,72,Laptop,SmartTV
A02837,V0269,M016,2025-05-07,2025-05,53,Tablet,iOS
A02838,V0269,M020,2025-02-16,2025-02,26,Tablet,Web
A02839,V0269,M021,2025-02-28,2025-02,76,TV,SmartTV
A02840,V0269,M021,2025-02-07,2025-02,84,Mobile,Android
A02841,V0269,M005,2025-03-23,2025-03,25,Laptop,SmartTV
A02842,V0270,M025,2025-03-14,2025-03,52,TV,Android
A02843,V0270,M016,2025-03-05,2025-03,44,Tablet,iOS
A02844,V0270,M006,2025-01-26,2025-01,30,Mobile,iOS
A02845,V0270,M004,2025-04-28,2025-04,25,TV,Web
A02846,V0270,M023,2025-04-17,2025-04,98,Mobile,iOS
A02847,V0270,M015,2025-01-13,2025-01,57,Mobile,Android
A02848,V0270,M020,2025-02-08,2025-02,33,Laptop,Web
A02849,V0270,M006,2025-03-23,2025-03,34,Tablet,iOS
A02850,V0270,M006,2025-02-14,2025-02,83,Tablet,Web
A02851,V0270,M008,2025-02-26,2025-02,78,TV,Android
A02852,V0270,M001,2025-04-03,2025-04,39,TV,iOS
A02853,V0270,M013,2025-02-15,2025-02,61,Laptop,SmartTV
A02854,V0270,M007,2025-02-19,2025-02,20,TV,Android
A02855,V0270,M010,2025-03-17,2025-03,76,Mobile,Web
A02856,V0271,M017,2025-05-08,2025-05,96,Laptop,iOS
A02857,V0271,M009,2025-04-29,2025-04,41,Mobile,Web
A02858,V0271,M020,2025-04-07,2025-04,64,Mobile,Web
A02859,V0271,M007,2025-04-25,2025-04,52,TV,SmartTV
A02860,V0271,M014,2025-02-23,2025-02,96,Laptop,SmartTV
A02861,V0271,M008,2025-03-10,2025-03,77,Tablet,SmartTV
A02862,V0271,M011,2025-02-13,2025-02,65,TV,iOS
A02863,V0271,M014,2025-01-21,2025-01,64,Mobile,Android
A02864,V0271,M020,2025-02-04,2025-02,67,TV,Android
A02865,V0271,M019,2025-03-15,2025-03,29,Laptop,SmartTV
A02866,V0271,M007,2025-01-11,2025-01,95,Laptop,Web
A02867,V0271,M025,2025-04-13,2025-04,75,TV,SmartTV
A02868,V0271,M022,2025-02-09,2025-02,72,TV,Web
A02869,V0271,M022,2025-02-16,2025-02,75,Tablet,iOS
A02870,V0271,M011,2025-03-08,2025-03,85,Mobile,Web
A02871,V0271,M004,2025-02-19,2025-02,33,TV,iOS
A02872,V0271,M002,2025-03-11,2025-03,88,TV,Android
A02873,V0271,M003,2025-01-22,2025-01,39,Mobile,Android
A02874,V0272,M012,2025-03-17,2025-03,34,Laptop,Android
A02875,V0272,M014,2025-04-17,2025-04,83,Tablet,Web
A02876,V0272,M001,2025-01-27,2025-01,34,Laptop,Web
A02877,V0272,M018,2025-01-15,2025-01,59,Laptop,Android
A02878,V0273,M002,2025-04-10,2025-04,92,Tablet,SmartTV
A02879,V0273,M021,2025-05-03,2025-05,60,Laptop,SmartTV
A02880,V0274,M010,2025-04-13,2025-04,59,Mobile,SmartTV
A02881,V0274,M024,2025-02-03,2025-02,57,TV,iOS
A02882,V0274,M020,2025-02-06,2025-02,75,TV,Android
A02883,V0274,M003,2025-02-19,2025-02,22,Laptop,iOS
A02884,V0274,M002,2025-03-14,2025-03,98,Laptop,Android
A02885,V0274,M004,2025-03-14,2025-03,82,Mobile,iOS
A02886,V0274,M016,2025-04-25,2025-04,72,Laptop,iOS
A02887,V0274,M021,2025-02-11,2025-02,45,Mobile,iOS
A02888,V0274,M002,2025-02-26,2025-02,74,Tablet,iOS
A02889,V0274,M024,2025-02-13,2025-02,20,Mobile,iOS
A02890,V0274,M012,2025-02-20,2025-02,40,Laptop,Android
A02891,V0274,M018,2025-04-12,2025-04,32,Mobile,Web
A02892,V0274,M021,2025-01-12,2025-01,42,Laptop,Android
A02893,V0274,M017,2025-03-02,2025-03,20,Laptop,Android
A02894,V0275,M020,2025-02-13,2025-02,92,Mobile,iOS
A02895,V0275,M015,2025-04-12,2025-04,75,TV,SmartTV
A02896,V0275,M025,2025-04-22,2025-04,49,TV,Android
A02897,V0275,M017,2025-04-09,2025-04,46,TV,SmartTV
A02898,V0275,M014,2025-01-22,2025-01,63,Mobile,SmartTV
A02899,V0275,M006,2025-04-12,2025-04,33,TV,SmartTV
A02900,V0275,M018,2025-03-20,2025-03,20,Mobile,Android
A02901,V0275,M005,2025-02-10,2025-02,48,TV,iOS
A02902,V0275,M022,2025-02-27,2025-02,43,Tablet,iOS
A02903,V0275,M017,2025-05-03,2025-05,22,Tablet,SmartTV
A02904,V0275,M016,2025-04-09,2025-04,25,Tablet,Web
A02905,V0275,M019,2025-02-12,2025-02,88,Mobile,Web
A02906,V0275,M008,2025-01-20,2025-01,36,Tablet,SmartTV
A02907,V0275,M014,2025-01-30,2025-01,84,Mobile,Web
A02908,V0275,M019,2025-04-18,2025-04,88,TV,Web
A02909,V0276,M022,2025-05-08,2025-05,22,TV,SmartTV
A02910,V0276,M013,2025-04-05,2025-04,71,Tablet,Android
A02911,V0276,M020,2025-04-01,2025-04,32,TV,Web
